,0
1238,Lovely Productions
1239,Low Key Pictures
1240,Low Mind Films
1241,Lucamar Productions
1242,Lucasfilm
1243,Lucia Films
1244,Lucid
1245,Luck Road Culture Communication Co.
1246,Lucky Bag Films
1247,Lucky Films
1248,Luka Productions International
1249,Lunar Pictures
1250,Lurker
1251,Luv Films
1252,Lybian Palette
1253,Lyla Films
1254,Lyric Films
1255,Légende Films
1256,M.E.S. Productions
1257,M3 Music Mix Mobile
1258,MC Producciones
1259,MDF Productions
1260,MM Productions
1261,MM2 Entertainment
1262,MORE Productions
1263,MOmentum Productions
1264,MPI Media Group
1265,MVP Films
1266,MWM Studios
1267,Ma.Ja.De Filmproduktion
1268,MacGuffin Pictures
1269,Macari/Edelstein
1270,Mad Possum Pictures
1271,Maddock Films
1272,Madison McQueen
1273,Magenta Light Productions
1274,Magnet Releasing
1275,Magnolia Pictures
1276,Mailuki Films
1277,Main Dog Productions
1278,Main Street Films
1279,Maindiner Music & Film
1280,Mainstay Entertainment
1281,Mainstreet Productions
1282,Majestic Filmproduktion
1283,Majestic Filmverleih
1284,Maktub Films
1285,Malefic Films
1286,"Malley Creadon Productions"", ""O"
1287,Mama Bear Studios
1288,Mammoth Films
1289,Mandarin Films
1290,Mandarin Motion Pictures
1291,Mandeville Films
1292,Maneki Films
1293,Mangal Murti Films
1294,Mantarraya Producciones
1295,Mantis Film
1296,Mappa
1297,Marblemen Productions
1298,Margo Cinema
1299,Maria & Mayer
1300,Marianna Motion Pictures
1301,Mars Media Entertainment
1302,Martin Chase Productions
1303,Marvel Studios
1304,Matchbox Pictures
1305,Matchgirl Pictures
1306,Material Pictures
1307,Matt Tolmach Productions
1308,Mattioli Productions
1309,Maven Pictures
1310,Maxi-D TV Productions
1311,Mayhem Pictures
1312,Maze Pictures
1313,Mazur / Kaplan Company
1314,Media Asia Films
1315,Media Move
1316,Media Ranch
1317,Media Rights Capital (MRC)
1318,Mega-Vision Project Production
1319,Megatopia Films
1320,Mehr Taha Studio
1321,Melnitsa Animation Studio
1322,Memory
1323,Menemsha Films
1324,Mental Pictures
1325,Meow Wolf Entertainment
1326,Mer Film
1327,Met Film Production
1328,Meta Film Stockholm
1329,Metafilms
1330,Metanoia Films
1331,Meteor 17
1332,Metro Communications
1333,Metro-Goldwyn-Mayer (MGM)
1334,Michael Bruce Pictures
1335,Michael Jr. Productions
1336,Michael Mailer Films
1337,Mifal Hapais
1338,Mighty Engine
1339,Mighty Small Pictures
1340,Mike and Marty Productions
1341,Millennium Films
1342,Mimran Schur Pictures
1343,Mind Hive Films
1344,Mind the GAP Productions
1345,Minds Eye Entertainment
1346,Minhas Films
1347,Minus Zero Films
1348,Minutehand Pictures
1349,Miramax
1350,Mirror Films
1351,Mirror Images LTD.
1352,Mirror Productions
1353,Misfits Entertainment
1354,Mission Pictures International
1355,Mister Lister Films
1356,Mockingbird Pictures
1357,Mod Producciones
1358,Modern Man Films
1359,Moed Productions
1360,Mona Vista Productions
1361,Monkey Pack Films
1362,Monkeypaw Productions
1363,Montel Media Group
1364,Monterey Media
1365,Monument Releasing
1366,Moon River Studios
1367,Moonlight Pictures
1368,Mooz Films
1369,Morning Dove Pictures
1370,Mosaic
1371,Motlys
1372,Motto Pictures
1373,Move Movie
1374,Movie Night Media
1375,Movie Trailer House
1376,Moxie Firecracker Films
1377,Mr. Kicks and Lady Megs
1378,Mr. Pictures
1379,Mrs Funnybones Movies
1380,Mt. Hollywood Films
1381,Mu Productions
1382,Muck Media
1383,Musa Productions
1384,Muse Productions
1385,My Accomplice
1386,My New Pictures
1387,Mystic Artists Films Productions
1388,Mythberg Films
1389,NGN Productions
1390,NH Studioz
1391,Nachmittagfilm
1392,Nadiadwala Grandson Entertainment
1393,Naegle Ink
1394,Nakid
1395,Nanof
1396,National Film Board of Canada (NFB)
1397,National Geographic Studios
1398,National Theatre
1399,National Theatre Live
1400,Nbetween Media
1401,Neddy Dean Productions
1402,Netflix
1403,Netzgen
1404,Neverending Media
1405,Nevision Studios One
1406,New Amsterdam Film Company
1407,New Black Films
1408,New Life Cinema
1409,New Line Cinema
1410,New People Film Company
1411,New Real Films
1412,New Regency Pictures
1413,NewVoice Production
1414,Next Gen Films
1415,Nicholas Sparks Productions
1416,Nilaya Productions
1417,Nippon Animation Co.
1418,Nittle Baby Productions
1419,No Place Like Films
1420,No Place for Films
1421,No-Office
1422,Nom de Guerre Films
1423,Nonetheless Productions
1424,Nord-Ouest Films
1425,Nordisk Film / SPRING
1426,Nordisk Film Production Sverige AB
1427,Not a Number
1428,Novotny & Novotny Filmproduktion GmbH
1429,Novus Content
1430,Nu Boyana Film Studios
1431,Nuyorican Productions
1432,OWLS Media
1433,Occupant Entertainment
1434,Ogfilms
1435,Oh Ratface Films
1436,Old Chilly Pictures
1437,Old Loyal Films
1438,Omjee Group
1439,Open Face
1440,Open Road Films (II)
1441,Optec
1442,Oriental Features
1443,Oriental Light and Magic (OLM)
1444,Origin Films
1445,Origin Pictures
1446,Orion Pictures
1447,Oscar Gold Productions
1448,Oscilloscope
1449,Oskouei Film Production
1450,Our House Films
1451,Our Time Projects
1452,"Oural"", "
1453,Outre Films
1454,Outside Films
1455,Oveyen Studio
1456,P23 Entertainment
1457,PF Pictures
1458,PIPOCA
1459,POW Movie
1460,PRIP Productions
1461,PTC Motion Pictures
1462,PVB
1463,Palette Pictures
1464,PalmStar Media
1465,Palmeraie et Désert
1466,Palomar
1467,Pan Européenne
1468,Pandemic Film
1469,Panorama Films
1470,Panorama Studios
1471,Pantelion Films
1472,Paper Street Films
1473,Parade Deck Films
1474,Paradigm Studio
1475,Paradox
1476,Paradox Film 7
1477,Paramount Animation
1478,Paramount Home Entertainment
1479,Paramount Pictures
1480,Paramount Players
1481,Paris Entretenimento
1482,Park Pictures
1483,Parlay Pictures
1484,Participant
1485,Partner Media Investment
1486,Parts and Labor
1487,Passage Pictures (II)
1488,Passion Pictures
1489,Passion River
1490,Passion River Films
1491,Patagonik Film Group
1492,Pathe UK
1493,Pathlight Entertainment
1494,Pathé
1495,Patriot Pictures
1496,Paul Hegeman Productions
1497,Paulilu Productions
1498,PeaPie Films
1499,Peel Here Productions
1500,Pegasus Motion Pictures
1501,Pendragon Pictures
1502,Perfect Day Films
1503,Perfect World Pictures
1504,Pergamon Film
1505,Pervasiz Yapim
1506,Phi
1507,Phillm Productions
1508,Phreaker Films
1509,Piano
1510,Pie Films
1511,Pieter Van Huystee Film and Television
1512,Piki Films
1513,Pine House Film
1514,Pinewood Pictures
1515,Pixar Animation Studios
1516,Piñolywood Studios
1517,Plan B Productions
1518,Plan C Studios
1519,Plattform Produktion
1520,Poetic License Production
1521,Point Grey Pictures
1522,"Point Of View Pictures, Scott Hellon"
1523,Polyband
1524,Popfilm
1525,Porchlight Films
1526,Port au Prince Film & Kultur Produktion
1527,Potboiler Productions
1528,Powder Hound Pictures
1529,Power of 3
1530,Praetorian Motion Pictures
1531,Praxis Films Berlin
1532,Preferred Content
1533,Premiere Picture
1534,Pretty Matches Productions
1535,Prima Linea Productions
1536,Primate Pictures
1537,Prime Zero Productions
1538,Priority Pictures
1539,Priya Creations
1540,Pro-Family Films
1541,Protocol Entertainment
1542,Proton Cinema
1543,Protostar Pictures
1544,Providence Film Partners
1545,Provident Films
1546,Pull Shot Productions
1547,Pure Flix Entertainment
1548,Pure Flix Productions
1549,Pursuing Giraffe Adventures
1550,Pyramania
1551,QC Entertainment
1552,Quad Productions
1553,Quixotic Endeavors
1554,RAW
1555,RYOT Films
1556,RabbitBandini Productions
1557,Rabiffulo Pictures
1558,Race Point Films
1559,Radar Films
1560,Raindog Films
1561,Rakontur
1562,Rampage Films
1563,Rat Pack Filmproduktion
1564,RatPac-Dune Entertainment
1565,ReFuel Productions
1566,Reality Entertainment
1567,Reality Entertainment (RE)
1568,Rebel Road Entertainment
1569,Reconsider
1570,Rectangle Productions
1571,Red 56
1572,Red Bull Media House
1573,Red Carpet
1574,Red Christmas
1575,Red Crown Productions
1576,Red Dirt Pictures
1577,Red Guerilla Productions
1578,Red Hat Films
1579,Red Hawk Films
1580,Redwire Pictures
1581,Reel One Entertainment Worldwide
1582,ReelWorks Studios
1583,Reflektor Films
1584,Reframed Pictures
1585,Regency Enterprises
1586,Reigning Entertainment
1587,Related Pictures
1588,Relativity Media
1589,Reliance Entertainment
1590,Remember Films
1591,Remstar Studios
1592,Representational Pictures
1593,Reserve Entertainment
1594,Resonant Pictures
1595,Reverie Entertainment
1596,Revolution Films
1597,Revolver Amsterdam
1598,Rezolution Pictures
1599,Rhombus Media
1600,Richmond Media Entertainment
1601,Ridgestone Media
1602,RiverRain Productions
1603,Riveting Entertainment
1604,Roadside Attractions
1605,Roaring Fire Films
1606,RockEye Productions
1607,Rockhaven Films
1608,Rockhill Studios
1609,Rocklin/Faust
1610,Romulus Entertainment
1611,Rooster Teeth Productions
1612,Rosforth
1613,Route One Entertainment
1614,Ruben Brandt
1615,Ruby Films
1616,RumuR Inc.
1617,Run Riot Films
1618,Rushaway Pictures
1619,Rutgers University
1620,S Films
1621,SBS Films
1622,SBS Productions
1623,SF Studios Production AB
1624,SHAFT
1625,SMG Pictures
1626,SSS Entertainment
1627,STX Entertainment
1628,STX Films
1629,Saban Films
1630,Saboteur Media
1631,Sailor Bear
1632,Salem Street Entertainment
1633,Salman Khan Films
1634,Salon Pictures
1635,Sampek Productions
1636,Samsa Film
1637,Sandbox Films (II)
1638,Santa Rita Film Co.
1639,Sanzigen
1640,Saturday Entertainment
1641,Savage Productions
1642,Saville Productions
1643,Scalise Pictures
1644,Schiwago Film
1645,Scholl Creative
1646,Schramm Film
1647,Schubert International Filmproduktions
1648,Science Saru
1649,Scion Films
1650,Scion Pictures
1651,Screen Australia
1652,Screen Gems
1653,Screen NSW
1654,Second Nature Films
1655,Secret Engine
1656,Secret Handshake Entertainment
1657,See-Saw Films
1658,Semilla Verde Productions
1659,Senorita Films
1660,Seoul Searching
1661,Sequitur Cinema
1662,Serendipity Point Films
1663,Serious Stooges Films
1664,Sestero Pictures
1665,Seven Arcs Pictures
1666,Sevenfold Films
1667,Shadow Distribution
1668,ShadowMachine
1669,Shanghai Film Group
1670,Shanghai Street Films
1671,SharpSword Films
1672,Shattered Stone Studios
1673,Shaw Organisation
1674,Shed
1675,ShivHans Pictures
1676,Shooting Films
1677,Shooting Pictures
1678,Shooting Script Films
1679,Shooting Star Filmcompany BV
1680,Shoreline Entertainment
1681,Shorts International
1682,Shout! Factory
1683,Showtime Networks
1684,Sidney Kimmel Entertainment
1685,Siegal Entertainment
1686,Sight Unseen Pictures
1687,Signature Films
1688,Sil-Metropole Organisation
1689,Silver Lining Entertainment
1690,Silver Lining Entertainment (II)
1691,Silver Reel
1692,Simka Entertainment
1693,Sing Out Louise Productions
1694,Six Entertainment Company
1695,Sixteen Films
1696,Skydance Media
1697,Skyland Film-Television Culture Development
1698,Skylight Picture Works
1699,Skypass Entertainment
1700,Smallbox Entertainment Group
1701,Sneaky Sneaky Films
1702,Snowfort Pictures
1703,Soapbox Films
1704,Sob Noisse Movies
1705,Sobras International Pictures
1706,Solution Entertainment Group
1707,Sommerhaus Filmproduktion
1708,SongbirdSOS Productions
1709,Sons of Manual
1710,Sontalia
1711,Sony Pictures Animation
1712,Sony Pictures Classics
1713,Sony Pictures Entertainment (SPE)
1714,Sophie Film
1715,Sorrento Productions
1716,Soul Mining Productions
1717,Soul Rebel Entertainment
1718,Sound and Vision
1719,"Souza Media"", "
1720,Sparkle Roll Media
1721,Speakit Films
1722,SpectreVision
1723,Speculative Pictures
1724,Sphinx Productions
1725,Spier Films
1726,Spiral Films
1727,Spotted Cow Entertainment
1728,Srab Films
1729,Star Cinema
1730,Star Overseas
1731,Star Thrower Entertainment
1732,Start Media
1733,State Run Films
1734,Stately and Spry Pictures
1735,Status Media & Entertainment
1736,Stayblack
1737,Stela Cine
1738,Stella Mar Films
1739,Stemal Entertainment
1740,Sterling Light Productions
1741,Storm Vision Entertainment
1742,Stormchaser Films
1743,Story AB
1744,Storyville Films
1745,Street Justice Films
1746,Strongman
1747,Strophic Productions Limited
1748,Studio 213 Films
1749,Studio 8
1750,Studio Colorido Co.
1751,Studio NuT
1752,StudioCanal
1753,Submarine Entertainment
1754,Submarine Pictures
1755,Subotica Entertainment
1756,Substratum Films
1757,Sumerian Films
1758,Summerstorm Entertainment
1759,Summit Entertainment
1760,Summit Premiere
1761,Summitridge Pictures
1762,Sundance Selects
1763,Sunflower Films International
1764,Sunrise
1765,Superlative Films
1766,Survival Media
1767,Swadharm Entertainment
1768,Swapna Cinema
1769,Sweet Chariot Productions
1770,Sweet Delight Pictures
1771,Sweet Unknown Studios
1772,Switzer Entertainment Group
1773,Sycamore Pictures
1774,Syncopy
1775,Synecdoche
1776,Sypher Studios
1777,T-Series Films
1778,TIK Films
1779,TKBC
1780,TPO Rok
1781,TS Productions
1782,TSG Entertainment
1783,Taewon Entertainment
1784,Tamara Films
1785,Tandem Pictures
1786,Taublieb Films
1787,Telesto
1788,Ten Forward Films
1789,Termite Films
1790,Terzo Creative
1791,Thats Hollywood
1792,The 10 East
1793,The Boy Downstairs Productions
1794,The Bubble Factory
1795,The Bureau
1796,The Cinema Guild
1797,The Cinemart
1798,The Coup Company
1799,The Derek Jarman Lab
1800,The Documentary Group
1801,The Ebersole Hughes Company
1802,The Film Collaborative
1803,The Film House
1804,The Film Sales Company
1805,The First Movie Company
1806,The Gliksmans
1807,The Hamilton Film Group
1808,The Ink Factory
1809,The Kennedy/Marshall Company
1810,The Lamp
1811,The Nexus Project
1812,The Palindrome
1813,The Safran Company
1814,The Second Time Around
1815,The Shot Clock
1816,The Steve Jaggi Company
1817,The Tyler Perry Company
1818,The Weinstein Company
1819,Thick Media Co.
1820,Thinking Man Films
1821,Third Party Films
1822,Three Coin Productions
1823,Three T Productions
1824,Throttle Films
1825,Tianjin Chengzi Yingxiang Media
1826,Tilted Windmills Theatricals
1827,Time To Kill Productions
1828,Time and Tide Productions
1829,Tin Goose Films
1830,Toei
1831,Toei Animation
1832,Toledo Productions
1833,ToonBox Entertainment
1834,Torch Films
1835,Torn Sky Entertainment
1836,Tortoise Entertainment
1837,Toy Fight Productions
1838,Trademark Films
1839,Trafalgar Releasing
1840,Transcendental Media
1841,Transfiguration Productions
1842,Transition Pictures
1843,Trapecio Cine
1844,Tre Vänner Produktion AB
1845,Treasure Entertainment
1846,Treetop Entertainment
1847,Tremolo Productions
1848,TriStar Pictures
1849,Tribeca Productions
1850,Triple Horse Studios
1851,Troika Pictures
1852,True Studio Media
1853,Trésor Films
1854,Tu Vas Voir Productions
1855,Twentieth Century Fox
1856,Twentieth Century Fox Animation
1857,Twin Engine
1858,Twisted Pictures
1859,Two Flints
1860,Type-Moon
1861,Tytan Creates
1862,UFO Production
1863,ULTRAMEDIA
1864,UPHE Content Group
1865,Unbound Feet Productions
1866,Unified Pictures
1867,"Unite Centrale"", "
1868,United Entertainment Partners
1869,Universal 1440 Entertainment
1870,Universal Pictures
1871,"Unión de los Ríos, La"
1872,Unplanned Movie
1873,Unstoppable Entertainment
1874,Unstuck
1875,Urban Romances
1876,Urucu Media
1877,Us and Them Productions
1878,VMI Worldwide
1879,Valparaiso Pictures
1880,Vanish Films
1881,Varient
1882,Vega Film
1883,Vendian Entertainment
1884,Verdi Productions
1885,Verisimilitude
1886,Vertigo Films
1887,VidAngel Studios
1888,Village Entertainment
1889,Village Roadshow Pictures
1890,Vintage Pictures
1891,Vinyl Films
1892,Visible Pictures(II)
1893,Vision Entertainment
1894,Vision West Media
1895,Visiona Romantica
1896,Vitagraph Films
1897,Vital Pictures
1898,Viva Films
1899,Vivo Film
1900,Voltage Pictures
1901,Votiv Films
1902,Vulcan Productions
1903,WG Film
1904,WLIW New York
1905,WOWNow Entertainment
1906,WRA Productions
1907,Waiting For Cinema
1908,Walt Disney Animation Studios
1909,Walt Disney Pictures
1910,WanDa Pictures
1911,Wanda Media Co.
1912,WarParty Films
1913,Warner Animation Group
1914,Warner Bros.
1915,Warner Bros. Animation
1916,Warner Bros. Pictures
1917,Warp Films
1918,Warren Miller Entertainment
1919,Washington Square Films
1920,Watchman Pictures
1921,Ways & Means
1922,We Are Tessellate
1923,Webber Films
1924,Wee Buns
1925,Well Go USA Entertainment
1926,Well Tailored Films
1927,Werner Herzog Filmproduktion
1928,Westerly Films
1929,Weston Pictures
1930,Wheelhouse Creative
1931,White Glasses Film
1932,White Horse Pictures
1933,Why Not Productions
1934,Wider Film Projects
1935,Wiedemann & Berg Filmproduktion
1936,Wild Bunch
1937,Wild Pictures
1938,Wildgaze Films
1939,Will Packer Productions
1940,William Levy Entertainment
1941,Windmill Theatre
1942,Wingman Media ApS
1943,Wishbone Films
1944,Wishing Well Pictures
1945,Wood Entertainment
1946,Wooden Frame Productions
1947,Woodland Park Productions
1948,Working Title Films
1949,Worldview Entertainment
1950,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF)
1951,X-Filme Creative Pool
1952,XDX2
1953,XS Media
1954,YQstudio LLC
1955,Yachaywasi Films
1956,Yash Raj Films
1957,Yong Film
1958,Youth Enlight Picture
1959,ZOOR Films
1960,Zazen Producciones
1961,Zeitgeist Films
1962,Zentropa Entertainments
1963,Zero One Film
1964,Zero Point Zero Production Inc.
1965,Zhengfu Pictures
1966,Zip Cinema
1967,Zipper Bros Films
1968,Zipporah Films
1969,Zodiac Pictures
1970,"am!"", "
1971,i am OTHER
1972,in8 Entertainment
1973,nWave Pictures
1974,"s Chicago Film Project"", ""Newcity"
1975,"s Dream Etc."", "
1976,"s Gate Films"", "
1977,"s Harvest Production"", "
1978,"s Light"", "
1979,"s The Comeback Kids"", "
1980,t Heard Nothin
1981,thefyzz
