,0
1154, Mariana Agathoklis 
1155, Mariana Suárez Molnar 
1156, Mariane Hartard 
1157, Marie Gade Denessen 
1158, Marijke Desouza 
1159, Marina Bespalov 
1160, Mario Iscovich 
1161, Marisa Clifford 
1162, Mark Albela 
1163, Mark Allan 
1164, Mark Amin 
1165, Mark Attanasio 
1166, Mark Beilby 
1167, Mark Bell 
1168, Mark Bomback 
1169, Mark Burg 
1170, Mark Chang 
1171, Mark Fenwick 
1172, Mark Gao 
1173, Mark Gooder 
1174, Mark Hall 
1175, Mark Heyman 
1176, Mark Joseph 
1177, Mark Kamine 
1178, Mark Machado 
1179, Mark Mohtashemi 
1180, Mark Moran 
1181, Mark Pinkus 
1182, Markus Barmettler 
1183, Marleen Beaulieu 
1184, Marshall Culp 
1185, Marshall Danby 
1186, Martha Cervantes 
1187, Martha De Laurentiis 
1188, Martin Blencowe 
1189, Martin Cooper 
1190, Martin Guigui 
1191, Martin J. Barab 
1192, Martine Cassinelli 
1193, Marty Adelstein 
1194, Marty P. Ewing 
1195, Mary Aloe 
1196, Mary Bing 
1197, Mary Burke 
1198, Mary Callery 
1199, Mary J. Dixon 
1200, Mary McLaglen 
1201, Mathew Brumfitt 
1202, Matt Bai 
1203, Matt Berenson 
1204, Matt Charman 
1205, Matt D'Avella 
1206, Matt Funke 
1207, Matthew Anderson 
1208, Matthew Anthony Jr. 
1209, Matthew Budman 
1210, Matthew Hanson 
1211, Matthew Helderman 
1212, Matthew Hirsch 
1213, Matthew Jenkins 
1214, Mattia Bogianchino 
1215, Maureen Baker 
1216, Maurice Abercrombie 
1217, Maurice Fadida 
1218, Mauricio Betancur 
1219, Max Arvelaiz 
1220, Max Born 
1221, Max Botkin 
1222, Max Hallén 
1223, Maxyne Franklin 
1224, Megan Ellison 
1225, Meileen Choo 
1226, Melissa Anderson 
1227, Melissa Cannon 
1228, Meroë Candy 
1229, Meryl Goldsmith 
1230, Micah Fitzerman-Blue 
1231, Michael Antinoro 
1232, Michael B. Jordan 
1233, Michael Balchan 
1234, Michael Bassick 
1235, Michael Bay 
1236, Michael Bederman 
1237, Michael Berenbaum 
1238, Michael Beugg 
1239, Michael Biehn 
1240, Michael Bien 
1241, Michael Bloom 
1242, Michael Bolton 
1243, Michael Brickman 
1244, Michael Carrady 
1245, Michael Clofine 
1246, Michael Donaldson 
1247, Michael Dreyer 
1248, Michael Ealy 
1249, Michael Emerson 
1250, Michael Fiore 
1251, Michael Flynn 
1252, Michael French 
1253, Michael Glassman 
1254, Michael Gracey 
1255, Michael Green 
1256, Michael Grell 
1257, Michael Gudinski 
1258, Michael Guerin 
1259, Michael Heimler 
1260, Michael Hirsh 
1261, Michael Janicki 
1262, Michael Kantor 
1263, Michael Kitaev 
1264, Michael L. Dweck 
1265, Michael London 
1266, Michael Sean Goodwin 
1267, Michael Slack 
1268, Michael Y. Chow 
1269, Michal Graidy 
1270, Michel Schmidt 
1271, Michele Imperato 
1272, Michele Mitchell 
1273, Michelle Gracie 
1274, Miguel Arteta 
1275, Mikael Ahlstrom 
1276, Mikael Hed 
1277, Mike Ahern 
1278, Mike Bousis 
1279, Mike Bundlie 
1280, Mike Drake 
1281, Mike G. 
1282, Mike Jackson 
1283, Mike Upton 
1284, Mikey Day 
1285, Milan Chakraborty 
1286, Miles Ketley 
1287, Min Heoi Heo 
1288, Minami Ichikawa 
1289, Mineko Mori 
1290, Mirwais Alizai 
1291, Mohammad S. Hyderabadwala 
1292, Mohammed Yakub Ali 
1293, Moisés Cosío 
1294, Molly Allen 
1295, Molly Kaplan 
1296, Monia Chokri 
1297, Monica Kepes 
1298, Monica Lee Bellais 
1299, Monika Bacardi 
1300, Morgan Des Groseillers 
1301, Morris Chestnut 
1302, Morwenna Banks 
1303, Moshe Cohen 
1304, Murat Kahraman Özalp 
1305, Myeong-chan Park 
1306, Myriam Eichler 
1307, Myron Natwick 
1308, Mónica Esmeralda León 
1309, Nader Saeivar 
1310, Nadim Cheikhrouha 
1311, Naima Abed 
1312, Nancy Abraham 
1313, Nancy Zises 
1314, Nash Edgerton 
1315, Nat Abraham 
1316, Natalie Farrey 
1317, Natalya Smirnova 
1318, Nate Bolotin 
1319, Nazanin Eskandari 
1320, Neal McDonough 
1321, Neda Nobari 
1322, Neil Blair 
1323, Neil Burger 
1324, Nelson Greaves 
1325, Nick Angel 
1326, Nick Bobrov 
1327, Nick Case 
1328, Nick Francis 
1329, Nick Frost 
1330, Nick McKinney 
1331, Nick Moceri 
1332, Nick Orton 
1333, Nick Shumaker 
1334, Nicky Kentish Barnes 
1335, Nico Hirschfeld 
1336, Nicolaas Bertelsen 
1337, Nicolas Chartier 
1338, Nicolas Elghozi 
1339, Nicolas Gonda 
1340, Nicolas Stern 
1341, Nicole Barton 
1342, Nicolás Batlle 
1343, Nicolás Celis 
1344, Nicolás López 
1345, Nigel Barnes 
1346, Nigel Marchant 
1347, Nik Bower 
1348, Niklas Adalberth 
1349, Niko Foster 
1350, Nina Bisgaard 
1351, Niraj Bhatia 
1352, Niraj Kothari 
1353, Nischay Kuttanda 
1354, Niv Fichman 
1355, Nnamdi Asomugha 
1356, Nora Skinner 
1357, Norm Bacal 
1358, Norman Abdul Halim 
1359, Norman Aladjem 
1360, Nurhan Özenen 
1361, Ok Kyung Bang 
1362, Olivier Courson 
1363, Ollie Madden 
1364, Omar Chalabi 
1365, Oren Aviv 
1366, Orlando Bagwell 
1367, Osamu Aranami 
1368, Oscar Boyson 
1369, Oury Milshtein 
1370, P. Jennifer Dana 
1371, Pablo Garcia Gatterer 
1372, Padam Bhushan 
1373, Paddy Cullen 
1374, Paloma Felisberto Bilson 
1375, Pamela Hirsch 
1376, Pamela Tanner Boll 
1377, Paolo Calamita 
1378, Pape Boye 
1379, Pappi Corsicato 
1380, Parker Posey 
1381, Parth Dholakia 
1382, Pascal Borno 
1383, Patricia Boutinard Rouelle 
1384, Patricia L. Glaser 
1385, Patricio Braun 
1386, Patrick Batteux 
1387, Patrick Chu 
1388, Patrick DePeters 
1389, Patrick Fischer 
1390, Patrick Johnson Jr. 
1391, Patrick Roy 
1392, Patti Kenner 
1393, Patty Casby 
1394, Pau Brunet 
1395, Paul Adams 
1396, Paul Anderson 
1397, Paul Ashton 
1398, Paul Barbara 
1399, Paul Blair 
1400, Paul Blavin 
1401, Paul Brett 
1402, Paul Brooks 
1403, Paul E. Cohen 
1404, Paul G. Allen 
1405, Paul G. Griffin 
1406, Paul Green 
1407, Paul Lalonde 
1408, Paul Mayeda Berges 
1409, Paul Zimic 
1410, Paula Cosenza 
1411, Paula Smith Arrigoni 
1412, Pauline Chan 
1413, Paulo Branco 
1414, Pedro Davila 
1415, Pete Docter 
1416, Peter Abrams 
1417, Peter Atherton 
1418, Peter Balm 
1419, Peter Block 
1420, Peter Born 
1421, Peter D. Graves 
1422, Peter Dolukhanov 
1423, Peter Engel 
1424, Peter Fornstam 
1425, Peter Gentile 
1426, Peter Gilbert 
1427, Peter Hampden 
1428, Peter Ho-Sun Chan 
1429, Phil Fairclough 
1430, Phil Hunt 
1431, Philip Botti 
1432, Philipp Borchhardt 
1433, Philipp Engelhorn 
1434, Philippa Boyens 
1435, Phillip Kobylanski 
1436, Pierce Cravens 
1437, Ping Dong 
1438, Praful Salunke 
1439, Prashant Shah 
1440, Pravin Khairnar 
1441, Preston L. Holmes 
1442, Pyung-ho Choi 
1443, Qiuyun Long 
1444, R. Andru Davies 
1445, R. Julie Burnett 
1446, R. Scott Leisk 
1447, Rachel Traub 
1448, Raj Kumar 
1449, Raja Gosnell 
1450, Rajan Kapoor 
1451, Rajesh Sharma 
1452, Ralph Kamp 
1453, Rameshchandra Yadav 
1454, Randall Emmett 
1455, Randi Acton 
1456, Randi Blanco 
1457, Randy Greenberg 
1458, Raney Aronson 
1459, Raphael Avigdor 
1460, Raphaël Benoliel 
1461, Ray Angelic 
1462, Ray Bouderau 
1463, Ray Pang 
1464, Raymond Mansfield 
1465, Rebecca Rivo 
1466, Rebekah Hamilton 
1467, Regina Hall 
1468, Reno Antoniades 
1469, René Mena 
1470, Reuben Evans 
1471, Reynold D'Silva 
1472, Ricardo Cantor Bossa 
1473, Richard Abate 
1474, Richard Bachynsky Hoover 
1475, Richard Baratta 
1476, Richard Brener 
1477, Richard Brenner 
1478, Richard Brickell 
1479, Richard Ludescher 
1480, Richard Melman 
1481, Richard Middleton 
1482, Richard Rawlings 
1483, Rick Jackson 
1484, Rick Lehman 
1485, Rick Porras 
1486, Ricky Hill 
1487, Rob Corddry 
1488, Rob Cowan 
1489, Rob Epstein 
1490, Rob Feng 
1491, Rob Letterman 
1492, Robby Benson 
1493, Robert A. Halmi 
1494, Robert Abramoff 
1495, Robert Ballo 
1496, Robert Bernacchi 
1497, Robert Berney 
1498, Robert DeBitetto 
1499, Robert Earl 
1500, Robert Fernandez 
1501, Robert Friedland 
1502, Robert Graf 
1503, Robert J. Barnhart 
1504, Robert J. Dohrmann 
1505, Robert Kessel 
1506, Robert Michet 
1507, Robert Molloy 
1508, Robert Ogden Barnum 
1509, Roberto Alcantara 
1510, Robin Hanley 
1511, Robin Mulcahy Fisichella 
1512, Robin Smith 
1513, Robinson Devor 
1514, Robyn Elliott 
1515, Rod Birleson 
1516, Rodrigo Cala 
1517, Roger Goff 
1518, Roger Kangudia 
1519, Roger Michell 
1520, Rogerio Ferezin 
1521, Romain Alarie 
1522, Roman Abramovich 
1523, Roman Bazyuchenko 
1524, Roman Coppola 
1525, Ron Bareham 
1526, Ron Bozman 
1527, Ron Burkle 
1528, Ron Chez 
1529, Ron Curtis 
1530, Ron Perlman 
1531, Ronak Bhagat 
1532, Ronnie Lamarque 
1533, Rory Aitken 
1534, Rory Gilmartin 
1535, Rosemary Blight 
1536, Roshan Singh 
1537, Rosie Alison 
1538, Ross Jacobson 
1539, Roxanne Avent 
1540, Roy Ackerman 
1541, Rudi Dolezal 
1542, Russell Brannan 
1543, Russell Carpenter 
1544, Ruth Caudeli 
1545, Ryan Black 
1546, Ryan Coogler 
1547, Ryan Dorff 
1548, Ryan Freimann 
1549, Ryan H. Cunningham 
1550, Ryan Kampe 
1551, Ryan O'Nan 
1552, Ryan Robertson 
1553, Ryan S. Black 
1554, Ryuho Okawa 
1555, Rémi Burah 
1556, Rémi Kessler 
1557, Saagar Govil 
1558, Sadashiv Athule 
1559, Sahil Khosla 
1560, Sai Haraguchi 
1561, Sally Angel 
1562, Sally Blake 
1563, Sally Colon-Petree 
1564, Sally Jo Fifer 
1565, Sam Bisbee 
1566, Sam Chi 
1567, Sam Dunn 
1568, Sam Maydew 
1569, Sam Osceola 
1570, Sam Sarkar 
1571, Samantha Edwards 
1572, Samuel Aroutiounian 
1573, Samuel Yeunju Ha 
1574, Sandra Warren 
1575, Sanjay Shivalkar 
1576, Sanjeevkumar Nair 
1577, Sanping Han 
1578, Sanu Thahir 
1579, Sara Bernstein 
1580, Sarada McDermott 
1581, Sarah Aubrey 
1582, Sarah Berner 
1583, Sarah Bradshaw 
1584, Sarah Dowland 
1585, Sarah Drew 
1586, Sarah Esberg 
1587, Satyanarayana Dasa 
1588, Sawsan Asfari 
1589, Scooter Braun 
1590, Scott Adkins 
1591, Scott Adler 
1592, Scott Aversano 
1593, Scott Ballew 
1594, Scott Beck 
1595, Scott Bedno 
1596, Scott Berrie 
1597, Scott Brickell 
1598, Scott Bridge Co 
1599, Scott Budnick 
1600, Scott Edmundson 
1601, Scott Ferguson 
1602, Scott Fort 
1603, Scott Hellon 
1604, Scott Holroyd 
1605, Scott Jacobs 
1606, Scott Otto Anderson 
1607, Scott Robertson 
1608, Sean Anders 
1609, Sean B. Carroll 
1610, Sean Buckley 
1611, Sean Clarke 
1612, Sean Daniel 
1613, Sean Durkin 
1614, Sean Gowrie 
1615, Sean Hannity 
1616, Sean Lydiard 
1617, Sergei Bodrov 
1618, Sergey Stegniy 
1619, Seth Grahame-Smith 
1620, Seth Willenson 
1621, Sev Ohanian 
1622, Shaked Berenson 
1623, Shakim Compere 
1624, Shanan Becker 
1625, Shane Abbess 
1626, Shannon Dill 
1627, Shaohua Huang 
1628, Sharon Bordas 
1629, Sharon Bradford 
1630, Shaul Dina 
1631, Shawn Williamson 
1632, Sheel Nimbalkar 
1633, Shelley Stepanek 
1634, Shohreh Aghdashloo 
1635, Shree Patel 
1636, Shuki Friedman 
1637, Sidney Blumenthal 
1638, Sidney Ganis 
1639, Sienna Aquilini 
1640, Sigrid Dyekjær 
1641, Sijie Chen 
1642, Silvio Astarita 
1643, Simmran Bedi 
1644, Simon Crowe 
1645, Simon Curtis 
1646, Sinan Düz 
1647, Smriti Jain 
1648, Sondra Locke 
1649, Sophie Mas 
1650, Spike Lee 
1651, Stacey Davis 
1652, Stamatios Tom Hiotis 
1653, Stan Lee 
1654, Stefan Haverkamp 
1655, Stefan Sonnenfeld 
1656, Stefanie Azpiazu 
1657, Stephanie Dillon 
1658, Stephanie Osgood Choate 
1659, Stephen Afendoulis 
1660, Stephen Ananicz 
1661, Stephen Baldwin 
1662, Stephen Boyle 
1663, Stephen John McCarthy 
1664, Stephen S. Campanelli 
1665, Steve Alexander 
1666, Steve Anderson 
1667, Steve Bannatyne 
1668, Steve Bannerman 
1669, Steve Barnett 
1670, Steve Bowen 
1671, Steve Buscemi 
1672, Steve Cleary 
1673, Steve Coogan 
1674, Steve Elliott 
1675, Steve Golin 
1676, Steve Wolf 
1677, Steven Bello 
1678, Steven Camp 
1679, Steven Chasman 
1680, Steven Farneth 
1681, Steven H. Cohen 
1682, Steven Knight 
1683, Steven M. Ballerini 
1684, Steven P. Saeta 
1685, Steven R. Molen 
1686, Steven Soderbergh 
1687, Steven Spielberg 
1688, Steven Tollen 
1689, Stuart Alson 
1690, Stuart Brown 
1691, Stuart Ford 
1692, Stuart M. Besser 
1693, Stuti Ramachandra 
1694, Suchada Sirithanawuddhi 
1695, Suchit Mukherjee 
1696, Sue Baden-Powell 
1697, Sue Kroll 
1698, Sung-Il Kim 
1699, Sung-hoon Kim 
1700, Suresh Balaje 
1701, Susan Coyne 
1702, Susan F. Chey 
1703, Susan Leber 
1704, Susan Margolin 
1705, Susan Rockefeller 
1706, Suzanne Collins 
1707, Suzanne Glansborg 
1708, Swati Bhise 
1709, Sylvie Barthet 
1710, T.R. Gough 
1711, Tae-sung Jeong 
1712, Tae-won Jeong 
1713, Taeu Kang 
1714, Takashi Asai 
1715, Takashi Ishihara 
1716, Takeshi Hoshino 
1717, Tal Recanati 
1718, Tanguy Dekeyser 
1719, Tania Antonioli 
1720, Tannaz Anisi 
1721, Tanvi Gandhi 
1722, Tara Kleinpeter 
1723, Taraji P. Henson 
1724, Tarlok Singh 
1725, Tarô Maki 
1726, Taseer A. Badar 
1727, Taylor Allen 
1728, Teck Lim 
1729, Ted Alling 
1730, Ted Chalmers 
1731, Ted Dintersmith 
1732, Ted Field 
1733, Teena Munn 
1734, Terence Chang 
1735, Terrence Malick 
1736, Terry Bird 
1737, Tetsu Fujimura 
1738, Theo Brooks 
1739, Thomas Ashley 
1740, Thomas Benski 
1741, Thomas Nittmann 
1742, Tiffany Haddish 
1743, Tim Barrett 
1744, Tim Coddington 
1745, Tim Comstock 
1746, Tim Crane 
1747, Tim Foley 
1748, Tim Heidecker 
1749, Tim Johnson 
1750, Tim Lewis 
1751, Tim Mahoney 
1752, Timothy M. Bourne 
1753, Timothy Nuttall 
1754, Timur Bekbosunov 
1755, Tina Broccoli 
1756, Tobin Armbrust 
1757, Todd Baird 
1758, Todd Brown 
1759, Todd Dagres 
1760, Todd Hallowell 
1761, Tom Barry 
1762, Tom C. Peitzman 
1763, Tom Davia 
1764, Tom Derderian 
1765, Tom Dinwoodie 
1766, Tom Dolby 
1767, Tom Freston 
1768, Tom George 
1769, Tom Karnowski 
1770, Tom Lavia 
1771, Tom Lesinski 
1772, Tomas Alfredson 
1773, Tomas Eskilsson 
1774, Tommy Gormley 
1775, Tommy Harper 
1776, Tonia Davis 
1777, Topher Dow 
1778, Tracey Bing 
1779, Tracy Brimm 
1780, Travis Farncombe 
1781, Travis Fimmel 
1782, Trevor Beattie 
1783, Trey Brunson 
1784, Trish Dolman 
1785, Trish Hofmann 
1786, Trish McDonald 
1787, Troy Buder 
1788, Troy Duhon 
1789, Tsuguhiko Kadokawa 
1790, Tudor Reu 
1791, Tyler Boehm 
1792, Tyler Perry 
1793, Ute Emmerich 
1794, Valerie Bleth Sharp 
1795, Vassal Benford 
1796, Vic del Rosario Jr. 
1797, Vicken Bayramian 
1798, Vicki Dee Rock 
1799, Victor Abraham 
1800, Victor Ho 
1801, Victoria Aleksanyan 
1802, Victoria Alonso 
1803, Victoria Bousis 
1804, Vikesh Bhutani 
1805, Vinod Chopra 
1806, Vishal Bajaj 
1807, Vitor Baumgratz 
1808, Vivek Bhatnagar 
1809, Vivekanand Ahuja 
1810, Von Eckardt-Manzoni 
1811, Walker Deibel 
1812, Walter Hamada 
1813, Walter Josten 
1814, Warren Croyle 
1815, Wayne Carmona 
1816, Wayne Morris 
1817, Wence Sulda 
1818, Wenzhang Liu 
1819, Wes Anderson 
1820, Wes Ball 
1821, Wesley Coller 
1822, Will Allegra 
1823, Will Bethencourt 
1824, Will Clarke 
1825, Will Ferrell 
1826, William Bindley 
1827, William Cawley 
1828, William Coger 
1829, William Curtis 
1830, William Gallo II 
1831, William Genovese 
1832, William J. Immerman 
1833, William Kong 
1834, William Levine 
1835, Willis King 
1836, Won Dong-Yeon 
1837, Won-Chun Cha 
1838, Wong Hoifung 
1839, Woo-taek Kim 
1840, Woody Daigle 
1841, Xavier Amblard 
1842, Xavier Forcioli 
1843, Xenia Sulyma 
1844, Xian Li 
1845, Xiaobo Wang 
1846, Xin Cao 
1847, Xu Bin 
1848, Xun Zhou 
1849, Yale Badik 
1850, Yancey Arias 
1851, Yaneley Arty 
1852, Yang Du 
1853, Yee Yeo Chang 
1854, Yin Cao 
1855, Yiqi Chen 
1856, Yogendra Mogre 
1857, Yoshihiko Taneda 
1858, Yoshihiro Furusawa 
1859, Yoshimitsu Banno 
1860, Yoshitaka Hori 
1861, Yuan Cai 
1862, Yun Shi 
1863, Yushan Chen 
1864, Yôko Furukawa 
1865, Zackary Adler 
1866, Zanne Devine 
1867, Zara Abbasi 
1868, Zelma Kiwi 
1869, Zev Foreman 
1870, Zhang Miao 
1871, Zhangke Jia 
1872, Zhitang Chen 
1873, Zhongjun Wang 
1874, Zhonglei Wang 
1875, Zhonglun Ren 
1876, Zhuangzhuang Tian 
1877, Zygi Kamasa 
1878, Ève Machuel 
1879, Émilie Blézat 
1880, Éva Boros 
